# x_m, y_m, w_tr_right_m, w_tr_left_m
2.516660797073372091e+00,1.201342487107759638e+01,1.500000000000000000e+00,1.500000000000000000e+00
2.775863550097286581e+00,1.176541453798362724e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.064725241527349375e+00,1.156206175705540318e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.380037738228426569e+00,1.141616742787112138e+01,1.500000000000000000e+00,1.500000000000000000e+00
3.714371389386251998e+00,1.131671586555612663e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.058578549528027324e+00,1.124299884786455195e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.405177811229237683e+00,1.117800137151464845e+01,1.500000000000000000e+00,1.500000000000000000e+00
4.752704879013760042e+00,1.111810781715309204e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.101049531778399704e+00,1.106271751154160121e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.450101336592094725e+00,1.101122956961405741e+01,1.500000000000000000e+00,1.500000000000000000e+00
5.799750001742340899e+00,1.096304317691360275e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.149885094298058519e+00,1.091755758959267908e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.500396393156059993e+00,1.087417192258515541e+01,1.500000000000000000e+00,1.500000000000000000e+00
6.851173465385276273e+00,1.083228543204346117e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.202105948663894530e+00,1.079129723290146714e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.553083480670163219e+00,1.075060665192090248e+01,1.500000000000000000e+00,1.500000000000000000e+00
7.903995769691576356e+00,1.070961273342633469e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.254734430466493578e+00,1.066772539557315191e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.605253849392966004e+00,1.062469221014613829e+01,1.500000000000000000e+00,1.500000000000000000e+00
8.955582552624521853e+00,1.058066060934483055e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.305753514700056073e+00,1.053580097338833887e+01,1.500000000000000000e+00,1.500000000000000000e+00
9.655799710158451177e+00,1.049028382371436052e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.000575390171071533e+01,1.044427961115127346e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.035564913450502544e+01,1.039795885713678025e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.070551824186167700e+01,1.035149201249927309e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.105539412771025454e+01,1.030504952806715302e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.140530983719894031e+01,1.025880192527810131e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.175529806242945163e+01,1.021291958435122638e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.210539177794066390e+01,1.016757246184989860e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.245560616473015259e+01,1.012284062871005652e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.280592109914997145e+01,1.007862325486421362e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.315631222099474940e+01,1.003479769197395655e+01,1.500000000000000000e+00,1.500000000000000000e+00
1.350675524066838129e+01,9.991241291700866611e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.385722558613762168e+01,9.947831476315828425e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.420769910902495425e+01,9.904445597480426855e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.455815123729713179e+01,9.860961006856252098e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.490855775196733823e+01,9.817254985495601716e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.525889422222089742e+01,9.773205026278640517e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.560913628785244356e+01,9.728688339648387640e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.595925951804728982e+01,9.683582418484999010e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.630924449525041098e+01,9.637788974655459029e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.665913655062662357e+01,9.591527038180341691e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.700902592284977644e+01,9.545237493472452428e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.735900390973310081e+01,9.499365602720642343e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.770916180908980309e+01,9.454356910550918869e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.805959084812383608e+01,9.410656679152129556e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.841032809671293435e+01,9.368442067235307036e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.876070544974597354e+01,9.324404323425687480e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.910956216108872141e+01,9.272798746419390170e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.945572731686904078e+01,9.207830784753106457e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.979803000321482997e+01,9.123705816354247489e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.013529930625395536e+01,9.014629219150215533e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.046383381634456811e+01,8.874814561746166675e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.077088008335198666e+01,8.698504786212298612e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.104166092425312584e+01,8.479949260064296723e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.126431051831004027e+01,8.215574588304834336e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.144575288320438844e+01,7.915858059964945070e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.160037353222225676e+01,7.596856510247947725e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.174031196771337804e+01,7.271705103115494673e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.186983899264193809e+01,6.943339349230301494e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.199151786548869225e+01,6.612481157983216562e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.210791170351576440e+01,6.279852579983686844e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.222158362398528908e+01,5.946175595231864897e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.233505677930074285e+01,5.612161662943543128e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.244965346965409481e+01,5.278210290487018064e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.256531883162624297e+01,4.944363137343962045e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.268192202620102904e+01,4.610642021785283262e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.279933221436228763e+01,4.277068903300472513e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.291741869831244216e+01,3.943665670769735065e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.303605063903533434e+01,3.610454142463971117e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.315509726812407010e+01,3.277456207263392152e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.327442774656250890e+01,2.944693824657477865e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.339391130594375667e+01,2.612188812917146663e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.351341724847024750e+01,2.279963060922590934e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.363281466451651980e+01,1.948038528163305028e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.375197384481506191e+01,1.616416768043694940e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.387077115249739379e+01,1.284970825058594945e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.398908542202021010e+01,9.535233286690886212e-01,1.500000000000000000e+00,1.500000000000000000e+00
2.410679562905879436e+01,6.218968377269815662e-01,1.500000000000000000e+00,1.500000000000000000e+00
2.422378053746055571e+01,2.899138404747773068e-01,1.500000000000000000e+00,1.500000000000000000e+00
2.433991898168219237e+01,-4.260303362644052294e-02,1.500000000000000000e+00,1.500000000000000000e+00
2.445509000800827337e+01,-3.758313669434512061e-01,1.500000000000000000e+00,1.500000000000000000e+00
2.456917230967691523e+01,-7.099486006244586367e-01,1.500000000000000000e+00,1.500000000000000000e+00
2.468204486236339790e+01,-1.045132175817671927e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.479358642991513051e+01,-1.381559533671290030e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.490367598800740012e+01,-1.719408256552092285e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.501217373024406498e+01,-2.058854444031763542e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.511665302712244952e+01,-2.399916948790985494e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.521022318854626221e+01,-2.742307684922611344e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.528547786476723402e+01,-3.085702979436838689e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.533501049420929263e+01,-3.429779229953163977e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.535141465651488701e+01,-3.774212834091081881e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.532731118651283708e+01,-4.118666491267634733e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.525856647509123931e+01,-4.461206989705401860e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.514731334649312089e+01,-4.796818810248334231e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.499639940281389983e+01,-5.120134870080653933e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.480867210493048347e+01,-5.425788015777276208e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.458697919615688932e+01,-5.708411305741011077e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.433419136782672965e+01,-5.962351830746225545e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.405345948894015962e+01,-6.178512430963170488e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.374811977788614570e+01,-6.345515407682390752e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.342159346663996899e+01,-6.452348182838039570e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.307958924576709592e+01,-6.499403555915765018e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.273036049407023995e+01,-6.499759285523663443e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.238185195714126152e+01,-6.466746052750070639e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.203678971848585277e+01,-6.408851447415817582e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.169449261027405029e+01,-6.331400681027141708e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.135422092957366758e+01,-6.239664666545533755e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.101523490284323614e+01,-6.138914246323174062e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.067679482715058015e+01,-6.034419909665816206e+00,1.500000000000000000e+00,1.500000000000000000e+00
2.033831302136694674e+01,-5.930367869607079179e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.999970087083219994e+01,-5.827381535576924065e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.966097235618592975e+01,-5.725353934499533004e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.932214131684917291e+01,-5.624178093299097014e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.898322166285224810e+01,-5.523746968290494941e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.864422730422548469e+01,-5.423953657007213991e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.830517200978061609e+01,-5.324691045154846591e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.796606976015725365e+01,-5.225852159657582874e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.762693439477643409e+01,-5.127330027439598759e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.728777975305917280e+01,-5.029017675425087042e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.694861981564508824e+01,-4.930808130538221867e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.660946693916008954e+01,-4.832605929017613988e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.627032423041299936e+01,-4.734385298472065351e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.593119154818523420e+01,-4.636146309510868591e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.559206875125819991e+01,-4.537889103352598319e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.525295569841330945e+01,-4.439613750606548059e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.491385210721342425e+01,-4.341320321882013999e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.457475790704922503e+01,-4.243008887788280781e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.423567281548357322e+01,-4.144679589543931009e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.389659676190716020e+01,-4.046332568367551730e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.355752946388282432e+01,-3.947967894868430250e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.321847078019198385e+01,-3.849585569046565681e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.287942056961606241e+01,-3.751185802729831487e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.254037862032718564e+01,-3.652768666527519859e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.220134479110676828e+01,-3.554334231048918546e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.186231879951765222e+01,-3.455882637512612821e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.152330057495053950e+01,-3.357413885918602237e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.118428983496826845e+01,-3.258928188094759815e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.084528657957084086e+01,-3.160425544041085555e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.050629038510252045e+01,-3.061906165585452477e+00,1.500000000000000000e+00,1.500000000000000000e+00
1.016730132217257321e+01,-2.963370052727854809e+00,1.500000000000000000e+00,1.500000000000000000e+00
9.828319037734562613e+00,-2.864817346686888477e+00,1.500000000000000000e+00,1.500000000000000000e+00
9.489343390569905168e+00,-2.766248118071830575e+00,1.500000000000000000e+00,1.500000000000000000e+00
9.150374239460022707e+00,-2.667662437491973737e+00,1.500000000000000000e+00,1.500000000000000000e+00
8.811411372577024892e+00,-2.569060516775200753e+00,1.500000000000000000e+00,1.500000000000000000e+00
8.472454578093058686e+00,-2.470442285312209219e+00,1.500000000000000000e+00,1.500000000000000000e+00
8.133503785398824348e+00,-2.371808025540169229e+00,1.500000000000000000e+00,1.500000000000000000e+00
7.794558712057154004e+00,-2.273157666849788150e+00,1.500000000000000000e+00,1.500000000000000000e+00
7.455619287458759459e+00,-2.174491421068943442e+00,1.500000000000000000e+00,1.500000000000000000e+00
7.116685158557192636e+00,-2.075809358806918414e+00,1.500000000000000000e+00,1.500000000000000000e+00
6.777756325352442879e+00,-1.977111480063712623e+00,1.500000000000000000e+00,1.500000000000000000e+00
6.438832505407361850e+00,-1.878398067276501271e+00,1.500000000000000000e+00,1.500000000000000000e+00
6.099913557503351846e+00,-1.779669049835981953e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.760999340421830262e+00,-1.680924568960739718e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.422089571725645207e+00,-1.582164836478647363e+00,1.500000000000000000e+00,1.500000000000000000e+00
5.083184110196211414e+00,-1.483389781780422023e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.744282814614944499e+00,-1.384599546084629429e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.405385543763259193e+00,-1.285794341219156811e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.066492015204004495e+00,-1.186974096574706650e+00,1.500000000000000000e+00,1.500000000000000000e+00
3.727602087718576929e+00,-1.088139023979156850e+00,1.500000000000000000e+00,1.500000000000000000e+00
3.388715549479122124e+00,-9.892891940417897212e-01,1.500000000000000000e+00,1.500000000000000000e+00
3.049832329876343451e+00,-8.904246773719031172e-01,1.500000000000000000e+00,1.500000000000000000e+00
2.710952146473070368e+00,-7.915456151880769786e-01,1.500000000000000000e+00,1.500000000000000000e+00
2.372074928660024895e+00,-6.926520074903113056e-01,1.500000000000000000e+00,1.500000000000000000e+00
2.033200323390739861e+00,-5.937440661064790071e-01,1.500000000000000000e+00,1.500000000000000000e+00
1.694328330665224369e+00,-4.948218616458724406e-01,1.500000000000000000e+00,1.500000000000000000e+00
1.355458668046309212e+00,-3.958854647177793007e-01,1.500000000000000000e+00,1.500000000000000000e+00
1.016591194315418445e+00,-2.969350165407846354e-01,1.500000000000000000e+00,1.500000000000000000e+00
6.777256976446697223e-01,-1.979705171148884724e-01,1.500000000000000000e+00,1.500000000000000000e+00
3.388620368154878215e-01,-9.899217826795862762e-02,1.500000000000000000e+00,1.500000000000000000e+00
